pair_id,user_id,user_org_id,clean_item_id,clean_item_org_id,noisy_item_id,noisy_item_org_id,clean_predictive_variance,noisy_predictive_variance,predictive_variance_delta,clean_top20_dimension_share,noisy_top20_dimension_share,clean_normalized_entropy,noisy_normalized_entropy
6791,1108,AECCTP6RMOZ5XY4PM2I5QOLWGUJA,3441,B07F3Q518C,1452,B00FNZQHJA,37.4146842956543,42.21530532836914,4.800621032714844,0.32326982445142693,0.35705357840017976,0.9853476068816636,0.9782617239978366
6792,3521,AEULI4P6SFINICJFXKCJVXWHC3NA,3266,B07C11N3ZB,2485,B01D7PQVFW,39.79045867919922,41.957855224609375,2.1673965454101562,0.3683468420271294,0.3770413474624659,0.9722458581556344,0.9670191007284787
6793,5446,AFDOMKOLLKBF4SWKTPC5JFDT4BHA,6966,B0BX2HRBQ7,6021,B0B831SZBN,35.99439239501953,41.017433166503906,5.023040771484375,0.308722764820502,0.3382568791719377,0.9891289188002009,0.9810948664024016
6794,748,AE7QISM5G3MJGRHPF7VKW36MI2HQ,2450,B01BTUNG0K,6303,B0BGY3LDQM,36.37310791015625,38.785682678222656,2.4125747680664062,0.33960942721150467,0.3581719080068976,0.9810177646092296,0.9774915676099686
6795,8047,AFY3RIQG7DIBGIGFIXK5ECQ7QGRA,91,B000BNCA4K,6176,B0BD83BQ3X,35.07955551147461,38.81529235839844,3.735736846923828,0.30454819719234755,0.3325103040208859,0.9889532631301519,0.9848424527994748
6796,10719,AGM3VX5FY47IC2LQMLQWXFNBXTBQ,1472,B00GCYTNYM,4189,B083LZ9SMC,39.45927047729492,40.192604064941406,0.7333335876464844,0.326893687733511,0.3328695705800884,0.9841555156278821,0.9843732836374873
6797,14499,AHHRZHZDJBRUX4C4OD5X3N3CMRQA,163,B000S35QLC,6454,B0BL3L1SMG,37.15908432006836,35.681640625,-1.4774436950683594,0.3192866883960567,0.2997345560454244,0.9858027436815284,0.9914755473613114
6798,7630,AFUQ6SZA7L7A5VBZHUMRYR7CZVJA,3168,B0797NVZ8Z,1238,B00BRHSCLE,38.35935592651367,36.819061279296875,-1.5402946472167969,0.36329603596827154,0.336992269222255,0.9764702171332883,0.9835952199392092
6799,372,AE4VLKI2HRBMW4KS5QGNEOOBRKLA,7038,B0BYJM3F1V,5062,B09G5MTGMR,38.01252746582031,42.221858978271484,4.209331512451172,0.3104617038362112,0.3254435722157294,0.9888289683828034,0.9835457000822946
6800,772,AE7Y4TKI5UYL44YFXQDKGU6YOAAA,452,B0038JDUYI,2375,B019X1G1Z4,39.98501968383789,39.34784698486328,-0.6371726989746094,0.33068183947813473,0.34653358664686795,0.9850797449526412,0.9817072412046544
6801,16542,AHX2B4DEER2QR3IU3CCNB3CWC6TA,4181,B083FNFKJM,5122,B09JWMC2ZS,38.650054931640625,37.74009323120117,-0.9099617004394531,0.3286488878204653,0.3166389942968178,0.9851647235148522,0.9881081837726088
6802,5562,AFEM5UB3IWTUBGXMJEG5HWZJD7BQ,987,B0089ME1K6,5336,B09PG9QSXC,36.75388717651367,38.23256301879883,1.4786758422851562,0.3342955646908619,0.33425738159225643,0.9846092052511799,0.9836726034476037
6803,9846,AGFFWMJJFG7ELVTWGRYSN53LJZHA,134,B000J1OOJI,5162,B09KPW9ZJH,39.984535217285156,40.64561462402344,0.6610794067382812,0.3738067176057265,0.35545457724045487,0.9757192671637755,0.9769072529886017
6804,9337,AGBHVDX7JYMZAO5I7QFJLMQCMUFQ,3289,B07C9SDNK2,2991,B074PHX8BB,41.13358688354492,41.664344787597656,0.5307579040527344,0.3758526032178254,0.35674169672357564,0.9736223232868262,0.9800186019099727
6805,5977,AFHWAFQKCH65UG3SK2ELXEAWV3VQ,3208,B079Z2ZWBR,6254,B0BG6JYNQX,38.070953369140625,35.47418212890625,-2.596771240234375,0.3465123150375352,0.33140341379951793,0.9816271733826045,0.9847307087156414
6806,10024,AGGJKF3DPNJBP3424WKRXUHU3DLQ,7084,B0BZJNGJS9,6806,B0BTFLDFDF,35.616493225097656,40.29124450683594,4.674751281738281,0.29335287777293817,0.33125609391562666,0.9910434617184997,0.9843065604127239
6807,898,AEASW2T2Y6JEOODAYDAD65PDXQMQ,2802,B01NAN5ADQ,3151,B078PRZZVP,40.322696685791016,41.53514862060547,1.2124519348144531,0.3635884351773969,0.3548306698365557,0.9774787233139249,0.978635582151348
6808,3492,AEUFJPTOCVNIPYTGKDGGQLS7Z4HA,4901,B0973XW53T,6638,B0BQ1FX6T7,36.74430847167969,37.03941345214844,0.29510498046875,0.3288617199552643,0.3381847745367231,0.98320325029107,0.9832384849280901
6809,15985,AHSS6ATF4QH4GZBEQ54LTLJVJFLQ,570,B004EWGDCE,6066,B0B95S7SNG,36.769386291503906,36.684295654296875,-0.08509063720703125,0.30438305759213485,0.28992982635743464,0.9854928297143704,0.989664856752437
6810,3717,AEW4MDXQ5QT62EHCSICDUMXUSF2Q,1622,B00IWP06V8,5522,B09VP2FQ2G,38.716739654541016,35.6367073059082,-3.0800323486328125,0.366448064000668,0.34000453563997163,0.9771142719694915,0.9825061979145192
6811,16578,AHXC6RWIQNNNVBU7LDEMFHY32QPA,388,B002UD65X6,4583,B08M47X5SX,41.18531799316406,40.64381408691406,-0.54150390625,0.3808039002880843,0.36634627231424577,0.9698206244791823,0.9755144554942646
6812,5196,AFBKBWXSHQMW65V4VQMTLARY5G5A,2995,B074QX8X94,144,B000KU5A9G,40.69839096069336,40.78351593017578,0.08512496948242188,0.35422642837359414,0.3509047101979208,0.9800750077369065,0.9803865973007193
6813,12708,AH2IVO2WHZS5Y2AY6ZJZS3MAOUMQ,5423,B09SC1ZWXZ,2118,B00Y286O6U,35.81716537475586,39.397891998291016,3.5807266235351562,0.3291717935897634,0.34972818037214376,0.984934234640163,0.9802554300133887
6814,11856,AGUAWR5L3XJG4WOCAWULN7ULVEDA,6506,B0BM5NFFF3,5848,B0B4F2BGM2,34.15644073486328,38.057289123535156,3.900848388671875,0.3285950077666176,0.3462094824219847,0.980524764750356,0.9741558687426196
6815,11971,AGV4DZSNB45EYJUBILFMDI7O6DZA,4130,B081ZF61BH,2599,B01HREKV32,42.985111236572266,43.067100524902344,0.08198928833007812,0.37074756334922815,0.3711175108456971,0.9720420772244527,0.9737980060171093
6816,4118,AEZ4N3S6VYPHV2INABNBEGJIBT5A,1332,B00DBRVGXE,2538,B01FNVGK4K,37.71541213989258,39.46021270751953,1.7448005676269531,0.3259075320588194,0.3312536328799434,0.9852180493664443,0.9838056181142218
6817,14068,AHEITTPKTWQFFPPOLJJ3RBKIIDNA,553,B004AHMCKA,3490,B07G4QNRN2,37.085025787353516,42.69450759887695,5.6094818115234375,0.34553769303701953,0.3636851266878024,0.9807411418034302,0.9729867693625234
6818,11672,AGSV7TO63ZBDFKURXDGBRERJ2TVA,5957,B0B6Q19FDY,5901,B0B5M2JHG2,36.893096923828125,39.92173767089844,3.0286407470703125,0.33619078621186943,0.34842558467565593,0.9824733578923338,0.9806518396271752
6819,5376,AFD2XP4IT5YN6SBSQEUFYVWPEFNQ,7349,B0C54J5D2B,3024,B0759QF6T2,36.62528991699219,40.46907043457031,3.843780517578125,0.3167545134090575,0.34713082196600403,0.9857116057648084,0.9804867043548358
6820,14364,AHGPEQAZ3PIIX5JR3CVVFV3VBLDQ,104,B000FFL58Q,3798,B07PWWK5J8,34.4394416809082,35.9168815612793,1.4774398803710938,0.29353700951742057,0.3018998003039507,0.9923804938917042,0.9905998130505691
6821,16765,AHYTRVGN4V6FWZX7NS2LCTFVU5XA,5619,B09XV1FGS2,1307,B00CXRUJYU,40.55894470214844,40.14623260498047,-0.41271209716796875,0.3439002893558086,0.33792324443555394,0.9812390391607417,0.9821292718517227
6822,6320,AFKOZVHBJBVDHY7BNYKA25EIUCUA,7483,B0C753RRMX,1236,B00BRHSBUG,40.60332489013672,40.920631408691406,0.3173065185546875,0.3778735987682614,0.3829750129388295,0.9741209478555104,0.971141849220135
6823,10444,AGJUAW3LR547H4GANP3G2KWK2YJA,6506,B0BM5NFFF3,4637,B08PTW5GWC,34.080997467041016,39.41682434082031,5.335826873779297,0.34774753399138125,0.3586482291508226,0.9789017114295243,0.9714820794642025
6824,8881,AG5SINX7PKGUZ7YTPTAST5ONCI6A,517,B003V9PXE0,3152,B078SDFXBC,43.838829040527344,42.29521942138672,-1.543609619140625,0.38555174390253927,0.36738712694799525,0.9697787629607578,0.974346000338437
6825,5721,AFFV7VGWCXEVD2LC7YQVUIR3ET5Q,827,B006GCAMG8,3810,B07Q7DC37W,41.014591217041016,36.675086975097656,-4.339504241943359,0.3416414516878069,0.3217894692834037,0.9828102684709586,0.9877018696842382
6826,3128,AERSIJZNPNSSI6FIECBTPA4M4AMQ,4871,B095XCTQS9,5336,B09PG9QSXC,40.82832336425781,40.372955322265625,-0.4553680419921875,0.33722231965898136,0.34935303365816833,0.9772477761790189,0.9751047545584632
6827,15251,AHNFZMP6E5OSMEAABJ4TM3FNDIPQ,629,B004O6M4M8,1880,B00OZJ6MQI,40.98194885253906,40.37016677856445,-0.6117820739746094,0.36925591453937856,0.3705053564299375,0.9720752114065528,0.9706306692014568
6828,9556,AGD3ZYWPOSS6F3MHJH6VEO24EJIA,2438,B01BM2CJ6C,2840,B06XGHH7PB,37.62417221069336,36.710105895996094,-0.9140663146972656,0.31759528450222185,0.32143934199016194,0.9880715025839176,0.987013998792933
6829,13815,AHCKZOCETTHX56TB74Z4QJY5BWDA,2162,B010S7VZI0,2700,B01M7QIRF6,36.44899368286133,37.83872985839844,1.3897361755371094,0.31840346226695926,0.32837238156699455,0.9875580307033216,0.9864935261034282
6830,13429,AH7JIX5XD5IIYHDOQU2MWL3PUFCA,2908,B072BWF49Y,4689,B08SV3W85G,40.67340850830078,38.536231994628906,-2.137176513671875,0.36591034728187344,0.3381085112429474,0.9780240921787959,0.9830515751987626
6831,16345,AHVLJYVLQA2VXUH4OZQGICPAXJQQ,4318,B087SLFN9Z,5970,B0B74SDQ3Y,38.36553955078125,37.80274963378906,-0.5627899169921875,0.3226949228058188,0.3219060794320693,0.9859613116447746,0.9859379734615725
6832,67,AE2ISZUYUETFXQQU3GLBP46OEPTA,6554,B0BN2KDF1X,4820,B092H8S8FJ,35.03559112548828,36.789573669433594,1.7539825439453125,0.295477406113599,0.31015557063992977,0.9890714534711369,0.9890287038517254
6833,3619,AEVCTHUXPZXSMTXTRVSECJJXFISA,2004,B00TOKRSZM,5736,B0B18MB9V1,40.03134536743164,39.581871032714844,-0.4494743347167969,0.36563918697418196,0.36405709331357805,0.9781811263437771,0.9772219315832328
6834,8108,AFYJU4H5WNECL4AEREHBUGH5J26Q,5977,B0B779WWFM,146,B000MMVTS8,41.41681671142578,42.394935607910156,0.978118896484375,0.33998954138730175,0.35923813381970726,0.9818785128033727,0.9780616125984655
6835,12784,AH2YAGQXUGDGGLNFDKSCK5425ASQ,2572,B01GU9GI5A,1673,B00JUZATMU,41.80882263183594,40.95940399169922,-0.8494186401367188,0.3438478718183519,0.34160814913611093,0.9800637678803027,0.9817155186186579
6836,14466,AHHJ4BPQ5TYIUPESYDW6HDSKNIAA,104,B000FFL58Q,1069,B009EPR9L0,36.55497741699219,35.643959045410156,-0.9110183715820312,0.3146876074808799,0.312229055945881,0.9884245152023253,0.9886702548993306
6837,15276,AHNKB22JLOSBLE7UYNDKUBZVELYA,4136,B08258LZ7M,3795,B07PVHYR4V,36.192813873291016,39.46099853515625,3.2681846618652344,0.32417535217739546,0.34746771762013595,0.9846159234077609,0.9790367086034762
6838,4280,AF2CG6RYYTNVVIKSRPZEBJACDZJQ,7437,B0C69T6N4H,5091,B09HLCF5KR,36.55897521972656,38.79297637939453,2.2340011596679688,0.31688773339150494,0.3229661435457781,0.9879910367152335,0.9854679636638205
6839,15927,AHSEUJAWDRTUDRSFVUX2MFUMDPWA,4859,B094YR5HGK,7206,B0C346WWR2,38.91450500488281,41.106842041015625,2.1923370361328125,0.33642279252702084,0.3423689047049683,0.9841377573980377,0.9800352353753874
6840,13641,AHBCWTGZJHCGY6MIQ6PYJCPDXPEA,3017,B0756HYRZ9,4358,B089FB4559,41.64760208129883,40.69953918457031,-0.9480628967285156,0.3754309683696599,0.38537656759331257,0.9687614776803894,0.9709410482461315
6841,3467,AEU6FRPDKQRVRJH2YEOGDD3ER5BA,7223,B0C385NQ5S,5270,B09N6BP672,38.585811614990234,40.99842071533203,2.412609100341797,0.3338070542566473,0.34967014550900505,0.98463598290941,0.9806329371118359
6842,12988,AH4ID3FT2ZGFJCXKUJ47PZ5F6TGQ,3441,B07F3Q518C,6992,B0BXLV7VP8,34.22288513183594,38.62333679199219,4.40045166015625,0.3368594257468573,0.3730162246638342,0.9800761251559083,0.9673305579789999
6843,7730,AFVJ2O5HEYINZ2MBDXCK4BQHABZA,318,B001SMBRWO,413,B002YQPDFK,38.02106857299805,38.65162658691406,0.6305580139160156,0.34375038319834594,0.3476263190683783,0.9822371404286278,0.9811726338912032
6844,5589,AFESO4ZRWVUAUXGXHY7B4QKGHVPQ,4192,B083PX54LQ,2721,B01MQNKPZC,40.16896057128906,40.38881301879883,0.21985244750976562,0.3413278798228778,0.3583601135923762,0.9817374357398384,0.9797288906553474
6845,16619,AHXOVCHKZUICCX734RERO5QD5SUA,5173,B09KZ6XSKR,6786,B0BT343P5N,40.093727111816406,38.41868591308594,-1.6750411987304688,0.34808700281955274,0.33641679981141204,0.9804690968507743,0.9837157331219559
6846,7041,AFQ23YFUSINSQABUI3HBUZ3FS7XQ,2781,B01N6IISNV,5389,B09RBVZFW3,42.086036682128906,41.49247741699219,-0.5935592651367188,0.3596018738990705,0.3609527061257819,0.9787460003586556,0.9787930346712691
6847,1962,AEIQPZEP6OSQ2CQFMHQ3BPUGN2DA,1864,B00OPH8HYA,2813,B06VTPSL7N,39.932899475097656,39.86726760864258,-0.06563186645507812,0.3660075006371025,0.3589499569386012,0.9739169318410968,0.9762328973053757
6848,7089,AFQGTCAEBXENLREVKXFRZBZA2GTA,5083,B09GW8VWRQ,6502,B0BM41ZYY4,37.46128845214844,36.40610885620117,-1.0551795959472656,0.344239607486774,0.335518825464273,0.9812407095665622,0.9848241324166812
6849,16847,AHZJHTL2I5WA5X7PPERFWHSY5YIQ,4002,B07WKBLLVJ,456,B0038JDVBK,38.56709289550781,37.651851654052734,-0.9152412414550781,0.3367588419511743,0.31801917760835763,0.9838360746621265,0.986459410870686
6850,10749,AGM7HK3Y5OHLNPKIEUHFV6ZZRNCQ,1101,B009YDFX2Y,4872,B095XJJ35Q,38.994606018066406,37.520538330078125,-1.4740676879882812,0.34544697831377674,0.3325094245373416,0.9786016897265428,0.9842646219681659
6851,13208,AH5W6DS72HCIGHC2O4YJGEJVPQXA,6261,B0BG76R6CX,7081,B0BZF3BXQP,38.3757438659668,36.80751037597656,-1.5682334899902344,0.3227933283405414,0.2904328111843703,0.986832308250201,0.9922787869052381
6852,7544,AFU2RTBZTE2GA5T4HTICLU33CJFA,4516,B08HW16HB7,5847,B0B4D4WW15,39.4527587890625,37.984397888183594,-1.4683609008789062,0.3780750802171389,0.37470761317471996,0.9713340945368131,0.9728244096303724
6853,5709,AFFTWOUQ6ME5QP2NFPUE6ETZFSEA,4875,B0961VHW72,1458,B00FZGLKQW,43.62156677246094,42.857391357421875,-0.7641754150390625,0.34090068020145,0.3378462720592017,0.9817172558427499,0.9798128021846398
6854,9887,AGFODTRWQY4VVZWOR4I4SUCUC2WQ,701,B0052QYLUM,70,B00081MHI4,35.512001037597656,38.967063903808594,3.4550628662109375,0.3084071157795656,0.31362065809352724,0.9889323996657966,0.9862784419088745
6855,9707,AGECOSNH5PL6IXRWWKR33JAD4ZNQ,4229,B084SZ4BQB,5792,B0B2PWT5F1,34.66624450683594,37.465179443359375,2.7989349365234375,0.31523690593001347,0.3149001469479452,0.986371752003827,0.9852175835876077
6856,16786,AHYYNIIPLBOB7LFJNWOA3FHVQILA,6895,B0BVZ2TV7W,6536,B0BMQ61ZHZ,40.22114562988281,40.443809509277344,0.22266387939453125,0.37228798033665883,0.3780919982854167,0.9748836123999299,0.9752096500505977
6857,14335,AHGIDR4IJFS23Q4GTZ33FI5LYDSQ_2,5746,B0B1GGF1FR,5052,B09FF68TKX,40.977230072021484,42.324371337890625,1.3471412658691406,0.36078685824174844,0.34142719173480485,0.9801022541623995,0.9823096740908547
6858,10231,AGI7DYBUKNF2PNLWEMHSSXXVCZRA,3838,B07R472B9Y,3372,B07D6Y44X2,42.53427505493164,45.415122985839844,2.880847930908203,0.3635130829731612,0.3954987893974528,0.9729849188674289,0.9619717802654196
6859,7892,AFWTW3EPJS5GTEGFG5VHH6SUVKHA,3633,B07KTXC878,6192,B0BDS57GRP,38.828392028808594,39.37120819091797,0.542816162109375,0.3480436650257352,0.3623500011972036,0.9800762195407694,0.9765223026146443
6860,4171,AEZK4CVKESFYZHKAGBBFDSN6C6YQ,4661,B08R36RHT4,1250,B00BXE67VS,41.33675765991211,40.812828063964844,-0.5239295959472656,0.3641494861752355,0.37102577961943695,0.9745658948695369,0.9704726924737002
6861,15872,AHRWXDY6T3TNRXQ4KYXBJLOZRVYA,2116,B00Y286A0U,5657,B09YM8LJMX,38.05200958251953,39.86951446533203,1.8175048828125,0.3382511881644144,0.3712417838261067,0.9837313757637428,0.9764644972913785
6862,206,AE3QC4R3QMSHINRTN3L7YFNSC3XA,6485,B0BLTZD3FM,7270,B0C3W2ZC3B,37.74542999267578,41.23167037963867,3.4862403869628906,0.326649873780163,0.34926443763523,0.9843834654250014,0.9789279136386515
6863,1873,AEIA37MSFYLZGAMCIEYL62YNUHBA,1783,B00NAXHQ4W,7258,B0C3V28XG8,38.58707809448242,37.603477478027344,-0.9836006164550781,0.3607812570665437,0.34531515880754804,0.9793152644642197,0.9813878184698285
6864,3836,AEX4EOXXROSQZHQCA2V2FOIVCKXQ,5220,B09M8F2JTJ,7427,B0C66M5TNT,39.75420379638672,35.94903564453125,-3.8051681518554688,0.3618221208698902,0.34013362904848266,0.9732293646195829,0.9802451493599397
6865,11395,AGQWMWS4K55RPK22I2LEHUQZ3MKQ,1576,B00HZO7F98,7338,B0C4Z7VJHB,37.00999450683594,38.72776794433594,1.7177734375,0.31816730185534936,0.32817987087821865,0.9873880080115186,0.9842932121237336
6866,14357,AHGNOPACT7CJIL2UNPQZYUP64LJQ,1237,B00BRHSBVU,1568,B00HYBOZ2M,38.884437561035156,38.999427795410156,0.114990234375,0.35224529313805575,0.33942360472663846,0.9814353599586104,0.9835064960319866
6867,16269,AHUYALDZJ64ONDATGLJKIJWWZKWQ,4098,B0812864CJ,1750,B00M4M2W1W,34.72985076904297,33.1828498840332,-1.5470008850097656,0.31065313918024073,0.30337387343035827,0.9875201227006363,0.9887029675656201
6868,15448,AHOPIB2ZE75VGKO2QDZZI227IPMQ,6885,B0BVTBZ8SQ,6870,B0BVJM6Q1W,35.23879623413086,39.155723571777344,3.9169273376464844,0.30762594002625654,0.33926551883849354,0.9904697477410811,0.9813730972137031
6869,13575,AHASOL3B5SO373S6HNBSTGCV325Q,6071,B0B96YH5YV,2700,B01M7QIRF6,36.223506927490234,36.4583740234375,0.23486709594726562,0.30279498233061325,0.3057467824999363,0.9896224062017298,0.9893977313215111
6870,16381,AHVTNASDFHKDS5U3ASSTD2OZFLCQ,2830,B06X9MWL79,3784,B07PN715H8,37.71652603149414,40.317527770996094,2.601001739501953,0.3284765752023524,0.34813799625696085,0.9857484928471335,0.9811218121620581
6871,5176,AFBGNGAL2ICUVQE7WIPWUZFI26BA,7216,B0C36YXDG4,5969,B0B74KS2SQ,41.35892868041992,42.730445861816406,1.3715171813964844,0.3347211052776973,0.35486495939998214,0.9832723085639581,0.9793943752934956
6872,12724,AH2LNKUM6Z2DOZUF5RJYIXB7II6Q,2875,B0716Z3KW3,1725,B00LMN93NY,35.09663391113281,37.77696990966797,2.6803359985351562,0.3076756682611687,0.31597168360222894,0.9899626965344505,0.9864767455675676
6873,5885,AFH5RFZ7OQXQ626NTHCSK5ULOUUA,707,B0054HSVGE,2210,B013SKBE9O,41.01591491699219,41.78029251098633,0.7643775939941406,0.35560897253745755,0.38576580022727613,0.9796344773797119,0.9682670779899849
6874,6182,AFJLJM4NERJ4KLQ4QIO65ATPUH4Q,6384,B0BJKYW5T7,279,B001GQ2SA2,39.262611389160156,40.642677307128906,1.38006591796875,0.34997608071102754,0.3662260765074969,0.9808725074066401,0.9775057626470831
6875,12986,AH4HJPV6D7BRTNTJU5GC2FV2QOPA,6087,B0B9LLN549,6442,B0BKV24BV9,36.14522933959961,39.85454177856445,3.7093124389648438,0.3051071270402166,0.32944213899990477,0.9899038408911978,0.9852412736304719
6876,12290,AGXFYGIZL4CXMAO54MM2HNO4HMYA,7230,B0C3F1KFPR,576,B004FMAMNY,35.57332992553711,40.138004302978516,4.564674377441406,0.31764975127338235,0.35119660224939875,0.9882831879995874,0.9799500620862296
6877,14833,AHKB7HBVW3VLQ7OGQUR6SUJD2ZAA,1203,B00BCYDKUU,825,B006DE0D2W,41.191993713378906,40.92363739013672,-0.2683563232421875,0.36238204442212074,0.3715428775827449,0.9757526405097927,0.9727793007165049
6878,7355,AFSO4ARBYBG3EN6NVOMUFDP6H5IA,2535,B01FJFZ7E4,2491,B01DFS7IG2,41.500526428222656,41.56264114379883,0.062114715576171875,0.3639429327390525,0.3586664002936705,0.9699324760785388,0.9762740750693332
6879,7607,AFULB6MB3U7FHNYCM7GMHCI4FQPA,5632,B09XYMB6D1,3576,B07JHS5315,40.00365447998047,39.51614761352539,-0.4875068664550781,0.34401480784487576,0.3202602491715821,0.9828332780058661,0.9864228752841145
6880,8692,AG4FTTDLC2GKIWV3CVLXYEWWRGXQ,3812,B07Q8TY4LY,4648,B08QPX7YPY,40.91963577270508,39.508033752441406,-1.4116020202636719,0.3806376457672701,0.35621736246199287,0.9680188458329723,0.9737144950657066
6881,2193,AEKMYDXZLTCX3MZD4H3DAD3LX63A,7526,B0C7XR12WQ,4394,B08BT97KBC,39.70521545410156,42.015968322753906,2.3107528686523438,0.35555894858741566,0.366362977413928,0.9793200369267453,0.9768921033956479
6882,14351,AHGMBHRI2KBSMHS6WM2H34QYV7YQ,1363,B00DGN23UI,1968,B00RF461B6,35.260711669921875,38.55563735961914,3.2949256896972656,0.3220921932438287,0.3474298354285239,0.9882109095319682,0.9813639772509771
6883,2536,AENDLSQCOE5TN7VNNEIEWENGVWGQ,1731,B00LPAFQ26,6047,B0B8T83BKP,38.57929992675781,36.5843505859375,-1.9949493408203125,0.3242306387902167,0.292776907328393,0.986049189331587,0.9917683707732499
6884,15713,AHQRX6QQ63E5PMU3ZHS7DFO2D3ZA,6947,B0BWNX8W56,2719,B01MQHKXO8,40.00750732421875,39.468406677246094,-0.5391006469726562,0.355960962826131,0.3447747349476259,0.9803188623843418,0.9833392020484849
6885,10872,AGN5FZZXBNV5LU7HK74WMGJ7K6TA,5166,B09KVQGK6K,6495,B0BLZ2RRP2,38.36699676513672,38.663291931152344,0.296295166015625,0.3211911368497371,0.335248944999032,0.9868269723804521,0.9800671274281055
6886,5682,AFFL7IKVNDBZAYGBUBDDDFZL57WA,5085,B09GYQLWR4,5363,B09QGB5D2N,39.487037658691406,39.656776428222656,0.16973876953125,0.33547316879913913,0.3325452851288456,0.9823136672383553,0.9832536479302411
6887,13929,AHDJBBR7NN6EK2HWZJEPQGWZNAGQ,6064,B0B953DKMY,6340,B0BHY227KJ,37.50038146972656,39.77851867675781,2.27813720703125,0.32138262035012427,0.3362921619566891,0.9867542393865063,0.9840603198080345
6888,5462,AFDTQCCGCEUTUZ5LQNPICEX6FE5Q,306,B001OC5UNK,4500,B08HCWKPC9,38.921424865722656,40.58380889892578,1.662384033203125,0.33269350530466724,0.35071959984358375,0.9823730098882945,0.9789840877219927
6889,11954,AGUYYNP524ILISUCV5UC4JTYZBUA,895,B006ZVV0R0,2897,B071XH7QZL,38.50247573852539,39.82255554199219,1.3200798034667969,0.33641104346965806,0.3370690165966179,0.9769545826515573,0.979202033883773
6890,13607,AHAZEWW23JP7CAGEQBEFLSP2Q6JA,527,B00422MQL8,2034,B00UL8A9A2,39.01902770996094,38.377681732177734,-0.6413459777832031,0.34566156149155325,0.3510681433104133,0.9809821699593544,0.9777230061690293
6891,11393,AGQWB5SVFC2T66LVVZW3LKCHGO2A,3585,B07JNDXVW1,2909,B072BZ211C,38.640777587890625,37.97925567626953,-0.6615219116210938,0.33537247527422903,0.3318667825893566,0.9797926870242104,0.9827012643560918
6892,16151,AHU2IXRZ55GMJEZH3T5VPCBPFY3Q,4507,B08HJBL2MX,1798,B00NFETDOW,37.94819641113281,39.29391860961914,1.3457221984863281,0.3261028037210769,0.3693928225670583,0.9848050671587012,0.9719423629112004
6893,15160,AHMNSDRV4VTLHN7UF2L65YNGG6FQ,3837,B07R3ZYHM7,6782,B0BT17R8FR,39.07403564453125,38.02349853515625,-1.050537109375,0.3545130712936533,0.33472414008474594,0.9784824493083767,0.9829014861608629
6894,15302,AHNPVDWGRLSXX5GJAUOQXL6DLDTQ,147,B000MVQBG4,3832,B07QW473G2,36.13544464111328,37.31513977050781,1.1796951293945312,0.31528549462603767,0.32005178734114503,0.9879330968570471,0.9875288082607414
6895,7344,AFSMNMU3FDXIKEXJFJWJJ57O2I6Q,3613,B07KFPRLD7,6217,B0BFDT8P1Y,40.27015686035156,39.708274841308594,-0.5618820190429688,0.3417462273064642,0.32066347437671217,0.9812516842063699,0.9857423133071184
6896,16856,AHZLEPI4I6T3I2WL2LM32O53SSBQ,1432,B00F55P1WW,4825,B092Q9BHKX,38.19773483276367,38.43412780761719,0.23639297485351562,0.35408186777147665,0.3593222235932559,0.978008898362554,0.9790008253600851
6897,434,AE5E6P4XHL63PK6UPPJPCQ3SBBOA,2653,B01L95QCI8,2399,B01AUHGCZE,42.09844970703125,41.87468338012695,-0.22376632690429688,0.33542399630522535,0.3415395489018331,0.9838367240504263,0.9814709782008468
6898,8534,AG3FJDXNSAAFUGQLKLRYYAKREXCQ,82,B0009RNXNA,6705,B0BRHKJC7N,35.17334747314453,37.73459243774414,2.5612449645996094,0.296118742088261,0.309878920694637,0.990498775881704,0.9882682303162962
6899,10108,AGH6R6SBYMFJC6ND4SOBDQBNLXUQ,4833,B0938KYXDY,4987,B09BC2LJJD,38.75025177001953,37.64363479614258,-1.1066169738769531,0.3467135321267181,0.34114318062946974,0.9822142076588866,0.9838648715299789
6900,16117,AHTSOFN4HR7VKX3SBRPD5PJDWBLQ,6181,B0BDDZM8C9,1891,B00P9RB0OE,40.399024963378906,40.815059661865234,0.4160346984863281,0.3786197018756071,0.38604473853455384,0.9746463416219949,0.9735926056325606
6901,3236,AESKKGQWJQBWLIA7JDLXARU3Q52Q,2509,B01EI6VQGI,6280,B0BGN7TF67,41.696044921875,41.96135711669922,0.26531219482421875,0.37366172997930824,0.37499373237509037,0.968183609657243,0.9683093151411805
6902,9649,AGDTKRNUDJPSKN4JZB4RPSS4OPMQ,6952,B0BWS6X4WF,5946,B0B6HBP55N,40.098228454589844,41.1331672668457,1.0349388122558594,0.3546381447936184,0.35993154242064046,0.9803121010432089,0.9787832366756707
6903,1479,AEFEGJF244OQPCA3B2EEFDJZQUBA,2919,B072KPZMMV,1034,B008W6XY8O,37.3333625793457,38.03229522705078,0.6989326477050781,0.33203637643702155,0.34533707350150245,0.9828454562584554,0.9803919653064294
6904,1246,AEDCPFUCWEEWGAASVNW6OH7IGAHA,4253,B085XZKRGZ,402,B002UXQRNO,34.66184997558594,37.66728973388672,3.0054397583007812,0.30851263149222957,0.3160916786402636,0.9870017640101261,0.9850267373946551
